tweet_id,created_at,text
1358748630845444096,2021-02-08 12:04:52,".@OECD &amp; @WHO must combine forces to push the nations of the world to act in solidarity, toward the long-term and t… https://t.co/kj70YdzNlw"
1358748517884395520,2021-02-08 12:04:25,"#VaccinEquity is the best and fastest way to control the pandemic globally, and to reboot the global economy.… https://t.co/URXe2phZjl"
1358748286992138245,2021-02-08 12:03:30,"Thanks @A_Gurria for convening @OECD event on #VaccinEquity &amp; resilience-building, &amp; for your leadership  during th… https://t.co/4uYTIeBth0"
1358740658949918721,2021-02-08 11:33:11,"RT @OECDdev: 75% of all #COVID19 vaccinations worldwide have been given in just 10 countries.

@DrTedros of @WHO calls for #VaccineEquity t…"
1358703635706884096,2021-02-08 09:06:04,Thank you President @ZelenskyyUa for the chance to address your All-Ukrainian Forum on the response to #COVID19. 🇺🇦… https://t.co/HWhRrF27fi
1358526591597428739,2021-02-07 21:22:34,"RT @UNICEF_Yemen: Today, @UNICEF_Yemen w/t @WHOYemen launched the 2nd round of the #Oral #Cholera Vaccination Campaign (OCV) in AlDhale'e c…"
1358485558612422656,2021-02-07 18:39:31,.@WHO has engaged with @LongCovidSOS &amp; their experiences are further proof of how dangerous #COVID19 is. We call on… https://t.co/8LFWZ5WdHk
1358485397039415299,2021-02-07 18:38:52,"I thank the authors of this study for their work, convening &amp; sharing important conclusions about long #COVID19. I… https://t.co/HvjEEp6Ibm"
1358477430739066883,2021-02-07 18:07:13,".@WHO is working with local and national #DRC health authorities to quickly trace, identify and support the contact… https://t.co/GZ7yBEanBf"
1358469182967451650,2021-02-07 17:34:27,"RT @FIFAcom: Act together to provide #COVID19 vaccines, treatments and diagnostics fairly to all.

#ACTogether @Palmeiras @TigresOficial @W…"
1358453710343573504,2021-02-07 16:32:58,"RT @UN_News_Centre: .@UN agencies appeal for full access to Ethiopia’s Tigray, 3 months since fighting began, leaving hundreds of thousands…"
1358410752529416194,2021-02-07 13:42:16,"As I recently wrote, new #COVID19 variants make it even more crucial that #healthworkers and older people everywher… https://t.co/MFsFLZo7Zr"
1358354335965528064,2021-02-07 09:58:05,RT @WMulombo: Today at joint @WHONigeria @NphcdaNG press briefing: @WHO is rather supporting all countries to access vaccines as quickly as…
1358330080016162817,2021-02-07 08:21:42,Congratulations @AUC_MoussaFaki on this well-deserved show of support for your continued role as Chair of the… https://t.co/Wia3zPJpky
1358121415908745216,2021-02-06 18:32:32,"I fully agree with you, @POTUS - no family has been untouched by the pain of #cancer. That’s why, we all need to jo… https://t.co/Nf7kQv9zbv"
1358113896524091395,2021-02-06 18:02:40,We call on: companies to protect the most vulnerable people everywhere by taking steps to share know how and boost… https://t.co/aUF0ftyxrR
1358113532403994625,2021-02-06 18:01:13,"We believe: even as countries vaccinate their #healthworkers and older people, they must share excess doses with le… https://t.co/YwIyUiMrYw"
1358084910569975810,2021-02-06 16:07:29,Very glad to hear from two European #healthworkers who’ve been vaccinated against #COVID19 and are calling for thei… https://t.co/eqMWP3NZTr
1358058468440240129,2021-02-06 14:22:25,"RT @SkyNews: 'Vaccinations outnumber cases'

WHO chief Dr Tedros Adhanom Ghebreyesus has some positive and some not-so-positive news about…"
1358054040609951744,2021-02-06 14:04:49,"Today is International Day of Zero Tolerance for Female Genital Mutilation (FGM).

At least 200 million women and g… https://t.co/GFZYCbfFFF"
1358028560880062465,2021-02-06 12:23:34,العالم بحاجة إلى استغلال الفرصة التي تتيحها لقاحات #كوفيد-19 لدحر الجائحة. رابط مقالتي في جريدة الشرق الأوسط… https://t.co/DBAT3IAF2Y
1357823322801733633,2021-02-05 22:48:01,"RT @SelectJournal: ""Rich countries are rolling out vaccines, while the world's least developed countries watch and wait"" - @DrTedros 
The v…"
1357820396431671301,2021-02-05 22:36:24,This was a very nice moment with @MikeBloomberg and @SRuhle reflecting on the important relationship between @WHO a… https://t.co/EIIbnoFfZC
1357815226469597184,2021-02-05 22:15:51,"Congratulations to my sister @NOIweala, who will lead @wto with the distinction she has shown throughout a remarkab… https://t.co/ULMcX5AMkE"
1357800094385504261,2021-02-05 21:15:43,"Muchas gracias, 🇲🇽 Foreign Secretary Marcelo Ebrard for your leadership in convening leaders &amp; mobilizing the respo… https://t.co/icq0UUvreX"
1357723044706459651,2021-02-05 16:09:33,RT @WHO: Media briefing on #COVID19 with @DrTedros https://t.co/Bc8geVbAuh
1357658128851079168,2021-02-05 11:51:36,"Team spirit is needed to win a football game, the same is needed to beat #COVID19. I thank @FIFAcom stars for calli… https://t.co/UcGX4ZS0g9"
1357435678762614784,2021-02-04 21:07:40,"RT @MikeBloomberg: .@DrTedros and I joined @SRuhle on @RuhleonMSNBC to talk about how we're working together to fight NCDs, the state of th…"
1357421292178309121,2021-02-04 20:10:30,"To be better prepared for future pandemics, we need:
-more research
-more 🌍 surveillance
-more domestic data
-more… https://t.co/z2O6CgUlPr"
1357418362607980555,2021-02-04 19:58:51,"Congratulations, @UN Secretary-General, @antonioguterres on this well-deserved recognition. Thank you for your stea… https://t.co/fvg069tllu"
1357405872599801859,2021-02-04 19:09:14,"RT @SRE_mx: 📄La @PPT_CELAC promueve la solidaridad y el acceso equitativo a vacunas e insumos para hacer frente al #COVID19.

https://t.co/…"
1357405126013648896,2021-02-04 19:06:16,"RT @wellcometrust: 🚨 Vaccine nationalism is dangerous.

In countries that don't have access to #Covid19 vaccines, the virus will spread.

N…"
1357405014315139078,2021-02-04 19:05:49,"RT @eduint: 🗣️ Children are suffering the worst collateral damage. Lost schooling means more child brides and child laborers, greater hunge…"
1357404451863224325,2021-02-04 19:03:35,"RT @GBCHealth: ""Stopping the Next #Pandemic Starts Now"" - @DrTedros and @MikeBloomberg discuss how we can prepare for the next #globalhealt…"
1357393909928894464,2021-02-04 18:21:41,RT @lajornadaonline: Los ministros de Relaciones Exteriores de América Latina y el Caribe se reúnen esta mañana vía virtual con el director…
1357345872468529159,2021-02-04 15:10:48,"#Cancer affects all of us. But if we come together, we can prevent 30-50% of all cancer cases. This #WorldCancerDay… https://t.co/M267KPJ25X"
1357345870652395520,2021-02-04 15:10:48,Late #cancer diagnosis and lack of access to treatment have been exacerbated by the #COVID19 pandemic. @WHO is work… https://t.co/xcjH28xrVm
1357345868261675013,2021-02-04 15:10:47,"#CervicalCancer could be the first #cancer ever in the world to be eliminated. We must ensure all girls, no matter… https://t.co/ijKppKfqOS"
1357345865791250437,2021-02-04 15:10:47,#BreastCancer is now the world’s most commonly-diagnosed cancer. @WHO &amp; partners are working with renewed urgency t… https://t.co/apOLyWlIrz
1357345275354910723,2021-02-04 15:08:26,"It's #WorldCancerDay. #Cancer is the 2nd leading cause of death, taking nearly 10 MILLION lives each year, and the… https://t.co/K7S8mDv8fU"
1357316597027909633,2021-02-04 13:14:29,Good call with Commissioner @SKyriakidesEU about ensuring #VaccinEquity for #healthworkers and the highest risk pop… https://t.co/yy6qPxsUs9
1357316361786191875,2021-02-04 13:13:33,"Huge thanks to my friend, #Singapore Ambassador 
@BhatiaUmej, for hosting the Forum of Small States Dialogue and fo… https://t.co/w5xRMSbdCN"
1357306675363987464,2021-02-04 12:35:03,"Всем странам следует в полной мере воспользоваться новым «окном возможностей», которое открывает вакцина от… https://t.co/pvEftNltIN"
1357241076290105345,2021-02-04 08:14:23,"RT @MDVinGeneva: Ambassador @Asim_mv participates in the Forum of Small States virtual dialogue organised by Singapore with DG of WHO, H E…"
1357221808651591681,2021-02-04 06:57:49,"RT @FirstLadyRwanda: ""Let us remember that behind global #cancer statistics is a mother, a father, a sibling or a child, whose life will ne…"
1357065072766550038,2021-02-03 20:35:01,RT @WHO: “We’re in a race against time. The development of safe &amp; effective #COVID19 vaccines in record time is a remarkable testament to m…
1357050525347414017,2021-02-03 19:37:12,Minister @karinagould and I also discussed @WHO's call to #ACTogether to ensure all countries have the opportunity… https://t.co/Nt3eKMXu8T
1357049660389683202,2021-02-03 19:33:46,"Thank you @karinagould, 🇨🇦 Minister of International Development, for a very good call. We discussed #VaccinEquity,… https://t.co/ExdMVS78Jt"
1357045034370105345,2021-02-03 19:15:23,"RT @rhea_lobo: Not enough attention has ever been paid to public health, and more so to #NCDs which are co-morbidities during #COVID19 . Th…"
1357044910411628552,2021-02-03 19:14:53,"RT @MohgaKamalYanni: @DrTedros calls for ""openly sharing vaccine manufacturing technology, intellectual property (IP), &amp; know-how through t…"
1357044869643071490,2021-02-03 19:14:44,"RT @khosla_rajat: Important piece by @DrTedros  “In a deadly pandemic, the right to health is the right to life. Every human has the right…"
1356988473119506433,2021-02-03 15:30:38,RT @NorwayAmbUNOG: Thank you @BhatiaUmej for hosting the Forum of Small States today and @DrTedros and your team for providing insights and…
1356985494635229184,2021-02-03 15:18:48,#COVID19 has highlighted the full danger of noncommunicable diseases &amp; signaled the need for stronger public health… https://t.co/P2FLENuVLo
